Timestamp,ID,Latitude,Longitude,Vibration
2026-05-07 15:45:07,SENS-JAKSEL,-6.2615,106.8106,15.0
2026-05-07 15:45:09,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:45:10,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:45:12,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:45:14,SENS-JAKPUS,-6.1754,106.8272,8.0
2026-05-07 15:45:14,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:45:16,SENS-JAKSEL,-6.2615,106.8106,11.0
2026-05-07 15:45:17,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:45:18,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:45:20,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:45:23,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:45:23,SENS-JAKPUS,-6.1754,106.8272,5.0
2026-05-07 15:45:24,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:45:25,SENS-JAKSEL,-6.2615,106.8106,8.0
2026-05-07 15:45:27,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:45:28,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:45:30,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:45:32,SENS-JAKPUS,-6.1754,106.8272,2.0
2026-05-07 15:45:33,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:45:34,SENS-JAKSEL,-6.2615,106.8106,73.0
2026-05-07 15:45:34,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:45:37,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:45:38,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:45:40,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:45:41,SENS-JAKPUS,-6.1754,106.8272,6.0
2026-05-07 15:45:43,DUMMY-99,-6.2146,106.8451,65.0
2026-05-07 15:45:43,SENS-JAKSEL,-6.2615,106.8106,20.0
2026-05-07 15:45:44,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:45:46,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:45:48,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:45:50,SENS-JAKPUS,-6.1754,106.8272,16.0
2026-05-07 15:45:51,DUMMY-99,-6.2146,106.8451,2.0
2026-05-07 15:45:52,SENS-JAKSEL,-6.2615,106.8106,9.0
2026-05-07 15:45:52,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:45:54,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:45:57,DUMMY-99,-6.2146,106.8451,76.0
2026-05-07 15:45:59,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:45:59,SENS-JAKPUS,-6.1754,106.8272,9.0
2026-05-07 15:46:00,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:46:01,SENS-JAKSEL,-6.2615,106.8106,8.0
2026-05-07 15:46:03,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:46:05,DUMMY-99,-6.2146,106.8451,14.0
2026-05-07 15:46:07,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:46:08,SENS-JAKPUS,-6.1754,106.8272,1.0
2026-05-07 15:46:08,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:46:10,SENS-JAKSEL,-6.2615,106.8106,2.0
2026-05-07 15:46:11,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:46:12,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:46:15,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:46:17,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:46:17,SENS-JAKPUS,-6.1754,106.8272,15.0
2026-05-07 15:46:18,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:46:19,SENS-JAKSEL,-6.2615,106.8106,77.0
2026-05-07 15:46:21,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:46:22,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:46:25,DUMMY-99,-6.2146,106.8451,25.0
2026-05-07 15:46:26,SENS-JAKPUS,-6.1754,106.8272,0.0
2026-05-07 15:46:26,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:46:28,SENS-JAKSEL,-6.2615,106.8106,3.0
2026-05-07 15:46:29,DUMMY-99,-6.2146,106.8451,12.0
2026-05-07 15:46:30,DUMMY-99,-6.2146,106.8451,12.0
2026-05-07 15:46:32,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:46:35,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:46:36,SENS-JAKPUS,-6.1754,106.8272,20.0
2026-05-07 15:46:36,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:46:38,SENS-JAKSEL,-6.2615,106.8106,18.0
2026-05-07 15:46:39,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:46:40,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:46:42,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:46:44,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:46:45,SENS-JAKPUS,-6.1754,106.8272,20.0
2026-05-07 15:46:47,SENS-JAKSEL,-6.2615,106.8106,2.0
2026-05-07 15:46:47,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:46:49,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:46:50,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:46:52,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:46:54,SENS-JAKPUS,-6.1754,106.8272,19.0
2026-05-07 15:46:55,DUMMY-99,-6.2146,106.8451,87.0
2026-05-07 15:46:56,SENS-JAKSEL,-6.2615,106.8106,17.0
2026-05-07 15:46:57,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:46:59,DUMMY-99,-6.2146,106.8451,73.0
2026-05-07 15:47:00,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:47:03,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:47:03,SENS-JAKPUS,-6.1754,106.8272,8.0
2026-05-07 15:47:04,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:47:05,SENS-JAKSEL,-6.2615,106.8106,3.0
2026-05-07 15:47:06,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:47:08,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:47:11,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:47:12,SENS-JAKPUS,-6.1754,106.8272,14.0
2026-05-07 15:47:13,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:47:14,SENS-JAKSEL,-6.2615,106.8106,93.0
2026-05-07 15:47:14,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:47:16,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:47:18,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:47:21,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:47:21,SENS-JAKPUS,-6.1754,106.8272,18.0
2026-05-07 15:47:23,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:47:23,SENS-JAKSEL,-6.2615,106.8106,20.0
2026-05-07 15:47:24,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:47:26,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:47:28,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:47:30,SENS-JAKPUS,-6.1754,106.8272,14.0
2026-05-07 15:47:31,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:47:32,SENS-JAKSEL,-6.2615,106.8106,18.0
2026-05-07 15:47:33,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:47:34,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:47:37,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:47:39,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:47:39,SENS-JAKPUS,-6.1754,106.8272,5.0
2026-05-07 15:47:41,DUMMY-99,-6.2146,106.8451,65.0
2026-05-07 15:47:41,SENS-JAKSEL,-6.2615,106.8106,6.0
2026-05-07 15:47:43,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:47:45,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:47:46,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:47:48,SENS-JAKPUS,-6.1754,106.8272,10.0
2026-05-07 15:47:49,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:47:50,SENS-JAKSEL,-6.2615,106.8106,8.0
2026-05-07 15:47:50,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:47:52,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:47:55,DUMMY-99,-6.2146,106.8451,96.0
2026-05-07 15:47:57,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:47:57,SENS-JAKPUS,-6.1754,106.8272,5.0
2026-05-07 15:47:58,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:47:59,SENS-JAKSEL,-6.2615,106.8106,60.0
2026-05-07 15:48:00,DUMMY-99,-6.2146,106.8451,2.0
2026-05-07 15:48:03,DUMMY-99,-6.2146,106.8451,77.0
2026-05-07 15:48:04,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:48:06,SENS-JAKPUS,-6.1754,106.8272,20.0
2026-05-07 15:48:06,DUMMY-99,-6.2146,106.8451,76.0
2026-05-07 15:48:08,SENS-JAKSEL,-6.2615,106.8106,1.0
2026-05-07 15:48:08,DUMMY-99,-6.2146,106.8451,12.0
2026-05-07 15:48:11,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:48:13,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:48:14,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:48:15,SENS-JAKPUS,-6.1754,106.8272,1.0
2026-05-07 15:48:17,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:48:17,SENS-JAKSEL,-6.2615,106.8106,17.0
2026-05-07 15:48:19,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:48:21,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:48:23,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:48:24,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:48:24,SENS-JAKPUS,-6.1754,106.8272,7.0
2026-05-07 15:48:26,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:48:27,SENS-JAKSEL,-6.2615,106.8106,18.0
2026-05-07 15:48:28,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:48:31,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:48:33,DUMMY-99,-6.2146,106.8451,26.0
2026-05-07 15:48:34,SENS-JAKPUS,-6.1754,106.8272,0.0
2026-05-07 15:48:34,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:48:36,SENS-JAKSEL,-6.2615,106.8106,12.0
2026-05-07 15:48:37,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:48:39,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:48:40,DUMMY-99,-6.2146,106.8451,2.0
2026-05-07 15:48:42,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:48:43,SENS-JAKPUS,-6.1754,106.8272,5.0
2026-05-07 15:48:45,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:48:45,SENS-JAKSEL,-6.2615,106.8106,20.0
2026-05-07 15:48:46,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:48:48,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:48:50,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:48:52,SENS-JAKPUS,-6.1754,106.8272,20.0
2026-05-07 15:48:53,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:48:54,SENS-JAKSEL,-6.2615,106.8106,17.0
2026-05-07 15:48:55,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:48:57,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:48:59,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:49:00,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:49:01,SENS-JAKPUS,-6.1754,106.8272,10.0
2026-05-07 15:49:02,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:49:03,SENS-JAKSEL,-6.2615,106.8106,5.0
2026-05-07 15:49:05,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:49:07,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:49:08,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:49:10,SENS-JAKPUS,-6.1754,106.8272,15.0
2026-05-07 15:49:11,DUMMY-99,-6.2146,106.8451,89.0
2026-05-07 15:49:12,SENS-JAKSEL,-6.2615,106.8106,3.0
2026-05-07 15:49:13,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:49:15,DUMMY-99,-6.2146,106.8451,72.0
2026-05-07 15:49:16,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:49:19,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:49:19,SENS-JAKPUS,-6.1754,106.8272,13.0
2026-05-07 15:49:20,DUMMY-99,-6.2146,106.8451,79.0
2026-05-07 15:49:21,SENS-JAKSEL,-6.2615,106.8106,13.0
2026-05-07 15:49:22,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:49:25,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:49:26,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:49:28,SENS-JAKPUS,-6.1754,106.8272,0.0
2026-05-07 15:49:28,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:49:30,SENS-JAKSEL,-6.2615,106.8106,10.0
2026-05-07 15:49:30,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:49:33,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:49:34,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:49:36,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:49:37,SENS-JAKPUS,-6.1754,106.8272,98.0
2026-05-07 15:49:39,DUMMY-99,-6.2146,106.8451,14.0
2026-05-07 15:49:39,SENS-JAKSEL,-6.2615,106.8106,14.0
2026-05-07 15:49:40,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:49:42,DUMMY-99,-6.2146,106.8451,14.0
2026-05-07 15:49:44,DUMMY-99,-6.2146,106.8451,25.0
2026-05-07 15:49:46,SENS-JAKPUS,-6.1754,106.8272,7.0
2026-05-07 15:49:46,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:49:48,SENS-JAKSEL,-6.2615,106.8106,80.0
2026-05-07 15:49:48,DUMMY-99,-6.2146,106.8451,25.0
2026-05-07 15:49:51,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:49:53,DUMMY-99,-6.2146,106.8451,12.0
2026-05-07 15:49:55,DUMMY-99,-6.2146,106.8451,12.0
2026-05-07 15:49:55,SENS-JAKPUS,-6.1754,106.8272,6.0
2026-05-07 15:49:56,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:49:57,SENS-JAKSEL,-6.2615,106.8106,3.0
2026-05-07 15:49:59,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:50:00,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:50:03,DUMMY-99,-6.2146,106.8451,21.0
2026-05-07 15:50:04,SENS-JAKPUS,-6.1754,106.8272,19.0
2026-05-07 15:50:05,DUMMY-99,-6.2146,106.8451,62.0
2026-05-07 15:50:06,SENS-JAKSEL,-6.2615,106.8106,19.0
2026-05-07 15:50:06,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:50:08,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:50:10,DUMMY-99,-6.2146,106.8451,25.0
2026-05-07 15:50:12,DUMMY-99,-6.2146,106.8451,25.0
2026-05-07 15:50:13,SENS-JAKPUS,-6.1754,106.8272,20.0
2026-05-07 15:50:14,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:50:15,SENS-JAKSEL,-6.2615,106.8106,20.0
2026-05-07 15:50:16,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:50:19,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:50:21,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:50:22,SENS-JAKPUS,-6.1754,106.8272,6.0
2026-05-07 15:50:22,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:50:24,SENS-JAKSEL,-6.2615,106.8106,9.0
2026-05-07 15:50:25,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:50:27,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:50:29,DUMMY-99,-6.2146,106.8451,14.0
2026-05-07 15:50:30,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:50:31,SENS-JAKPUS,-6.1754,106.8272,2.0
2026-05-07 15:50:33,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:50:34,SENS-JAKSEL,-6.2615,106.8106,17.0
2026-05-07 15:50:34,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:50:36,DUMMY-99,-6.2146,106.8451,25.0
2026-05-07 15:50:38,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:50:41,SENS-JAKPUS,-6.1754,106.8272,19.0
2026-05-07 15:50:41,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:50:42,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:50:43,SENS-JAKSEL,-6.2615,106.8106,15.0
2026-05-07 15:50:44,DUMMY-99,-6.2146,106.8451,19.0
2026-05-07 15:50:46,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:50:48,DUMMY-99,-6.2146,106.8451,95.0
2026-05-07 15:50:50,SENS-JAKPUS,-6.1754,106.8272,2.0
2026-05-07 15:50:50,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:50:52,SENS-JAKSEL,-6.2615,106.8106,1.0
2026-05-07 15:50:52,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:50:55,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:50:56,DUMMY-99,-6.2146,106.8451,79.0
2026-05-07 15:50:59,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:50:59,SENS-JAKPUS,-6.1754,106.8272,16.0
2026-05-07 15:51:00,DUMMY-99,-6.2146,106.8451,25.0
2026-05-07 15:51:01,SENS-JAKSEL,-6.2615,106.8106,15.0
2026-05-07 15:51:02,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:51:04,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:51:06,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:51:08,SENS-JAKPUS,-6.1754,106.8272,11.0
2026-05-07 15:51:08,DUMMY-99,-6.2146,106.8451,90.0
2026-05-07 15:51:10,SENS-JAKSEL,-6.2615,106.8106,69.0
2026-05-07 15:51:11,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:51:12,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:51:15,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:51:16,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:51:17,SENS-JAKPUS,-6.1754,106.8272,19.0
2026-05-07 15:51:19,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:51:19,SENS-JAKSEL,-6.2615,106.8106,1.0
2026-05-07 15:51:20,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:51:23,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:51:25,DUMMY-99,-6.2146,106.8451,96.0
2026-05-07 15:51:26,SENS-JAKPUS,-6.1754,106.8272,16.0
2026-05-07 15:51:26,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:51:28,SENS-JAKSEL,-6.2615,106.8106,10.0
2026-05-07 15:51:28,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:51:30,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:51:33,DUMMY-99,-6.2146,106.8451,18.0
2026-05-07 15:51:34,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:51:35,SENS-JAKPUS,-6.1754,106.8272,8.0
2026-05-07 15:51:36,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:51:37,SENS-JAKSEL,-6.2615,106.8106,8.0
2026-05-07 15:51:39,DUMMY-99,-6.2146,106.8451,62.0
2026-05-07 15:51:40,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:51:42,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:51:44,SENS-JAKPUS,-6.1754,106.8272,0.0
2026-05-07 15:51:45,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:51:46,SENS-JAKSEL,-6.2615,106.8106,19.0
2026-05-07 15:51:47,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:51:49,DUMMY-99,-6.2146,106.8451,69.0
2026-05-07 15:51:50,DUMMY-99,-6.2146,106.8451,65.0
2026-05-07 15:51:52,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:51:53,SENS-JAKPUS,-6.1754,106.8272,18.0
2026-05-07 15:51:55,DUMMY-99,-6.2146,106.8451,25.0
2026-05-07 15:51:55,SENS-JAKSEL,-6.2615,106.8106,20.0
2026-05-07 15:51:57,DUMMY-99,-6.2146,106.8451,11.0
2026-05-07 15:51:59,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:52:00,DUMMY-99,-6.2146,106.8451,6.0
2026-05-07 15:52:02,SENS-JAKPUS,-6.1754,106.8272,17.0
2026-05-07 15:52:02,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:52:04,SENS-JAKSEL,-6.2615,106.8106,8.0
2026-05-07 15:52:04,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:52:07,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:52:08,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:52:11,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:52:11,SENS-JAKPUS,-6.1754,106.8272,16.0
2026-05-07 15:52:13,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:52:13,SENS-JAKSEL,-6.2615,106.8106,19.0
2026-05-07 15:52:15,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:52:16,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:52:19,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:52:20,SENS-JAKPUS,-6.1754,106.8272,1.0
2026-05-07 15:52:21,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:52:22,SENS-JAKSEL,-6.2615,106.8106,12.0
2026-05-07 15:52:22,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:52:24,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:52:27,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:52:29,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:52:29,SENS-JAKPUS,-6.1754,106.8272,0.0
2026-05-07 15:52:30,DUMMY-99,-6.2146,106.8451,1.0
2026-05-07 15:52:31,SENS-JAKSEL,-6.2615,106.8106,18.0
2026-05-07 15:52:33,DUMMY-99,-6.2146,106.8451,20.0
2026-05-07 15:52:34,DUMMY-99,-6.2146,106.8451,16.0
2026-05-07 15:52:37,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:52:38,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:52:38,SENS-JAKPUS,-6.1754,106.8272,5.0
2026-05-07 15:52:40,DUMMY-99,-6.2146,106.8451,14.0
2026-05-07 15:52:41,SENS-JAKSEL,-6.2615,106.8106,86.0
2026-05-07 15:52:42,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:52:44,DUMMY-99,-6.2146,106.8451,28.0
2026-05-07 15:52:46,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:52:48,SENS-JAKPUS,-6.1754,106.8272,7.0
2026-05-07 15:52:48,DUMMY-99,-6.2146,106.8451,0.0
2026-05-07 15:52:50,SENS-JAKSEL,-6.2615,106.8106,11.0
2026-05-07 15:52:50,DUMMY-99,-6.2146,106.8451,77.0
2026-05-07 15:52:52,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:52:55,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:52:57,DUMMY-99,-6.2146,106.8451,12.0
2026-05-07 15:52:57,SENS-JAKPUS,-6.1754,106.8272,18.0
2026-05-07 15:52:58,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:52:59,SENS-JAKSEL,-6.2615,106.8106,2.0
2026-05-07 15:53:00,DUMMY-99,-6.2146,106.8451,8.0
2026-05-07 15:53:03,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:53:04,DUMMY-99,-6.2146,106.8451,5.0
2026-05-07 15:53:06,SENS-JAKPUS,-6.1754,106.8272,16.0
2026-05-07 15:53:06,DUMMY-99,-6.2146,106.8451,15.0
2026-05-07 15:53:08,SENS-JAKSEL,-6.2615,106.8106,2.0
2026-05-07 15:53:08,DUMMY-99,-6.2146,106.8451,58.0
2026-05-07 15:53:11,DUMMY-99,-6.2146,106.8451,22.0
2026-05-07 15:53:13,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:53:14,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:53:15,SENS-JAKPUS,-6.1754,106.8272,3.0
2026-05-07 15:53:16,DUMMY-99,-6.2146,106.8451,9.0
2026-05-07 15:53:17,SENS-JAKSEL,-6.2615,106.8106,20.0
2026-05-07 15:53:18,DUMMY-99,-6.2146,106.8451,24.0
2026-05-07 15:53:20,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:53:22,DUMMY-99,-6.2146,106.8451,3.0
2026-05-07 15:53:24,SENS-JAKPUS,-6.1754,106.8272,10.0
2026-05-07 15:53:24,DUMMY-99,-6.2146,106.8451,27.0
2026-05-07 15:53:26,SENS-JAKSEL,-6.2615,106.8106,12.0
2026-05-07 15:53:27,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:53:28,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:53:31,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:53:32,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:53:33,SENS-JAKPUS,-6.1754,106.8272,20.0
2026-05-07 15:53:34,DUMMY-99,-6.2146,106.8451,17.0
2026-05-07 15:53:35,SENS-JAKSEL,-6.2615,106.8106,3.0
2026-05-07 15:53:37,DUMMY-99,-6.2146,106.8451,7.0
2026-05-07 15:53:38,DUMMY-99,-6.2146,106.8451,4.0
2026-05-07 15:53:41,DUMMY-99,-6.2146,106.8451,62.0
2026-05-07 15:53:42,SENS-JAKPUS,-6.1754,106.8272,60.0
2026-05-07 15:53:42,DUMMY-99,-6.2146,106.8451,23.0
2026-05-07 15:53:44,SENS-JAKSEL,-6.2615,106.8106,60.0
2026-05-07 15:53:45,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:53:46,DUMMY-99,-6.2146,106.8451,29.0
2026-05-07 15:53:48,DUMMY-99,-6.2146,106.8451,10.0
2026-05-07 15:53:50,DUMMY-99,-6.2146,106.8451,13.0
2026-05-07 15:53:51,SENS-JAKPUS,-6.1754,106.8272,98.0
